sku,field,ua_or_diff,ru_or_bad,url
2643094350,descr_full,p: UA=1/RU=0,len(UA)=315 len(RU)=300,https://labresta.com.ua/blender-hamilton-beach-hbb255ce-utsinka/
1543027288,descr_full,h2: UA=1/RU=0; p: UA=1/RU=2,len(UA)=819 len(RU)=866,https://labresta.com.ua/hryl-kontaktnyi-sirman-pd-lr-lr-dvupostovyi/
2237464195,descr_full,strong: UA=1/RU=0,len(UA)=927 len(RU)=949,https://labresta.com.ua/hryl-kontaktnyi-silver-ss-16/
2237472063,descr_full,strong: UA=1/RU=0,len(UA)=927 len(RU)=949,https://labresta.com.ua/hryl-kontaktnyi-silver-ss-20/
2313011129,descr_full,li: UA=5/RU=4,len(UA)=332 len(RU)=301,https://labresta.com.ua/hryl-kontaktnyi-hazovyi-mars-mts-20g/
2331737254,descr_full,strong: UA=1/RU=0,len(UA)=847 len(RU)=896,https://labresta.com.ua/hryl-kontaktnyi-elektrychnyi-saro-pg-2/
1577135536,descr_full,b: UA=0/RU=1,len(UA)=757 len(RU)=805,https://labresta.com.ua/hryl-kontaktnyi-sirman-cort-lr-odnopostovoi/
2239380745,descr_full,strong: UA=1/RU=0,len(UA)=727 len(RU)=738,https://labresta.com.ua/aparat-dlia-pidihrivu-hotovykh-strav-goodfood-bm2/
2239386120,descr_full,strong: UA=1/RU=0,len(UA)=822 len(RU)=853,https://labresta.com.ua/aparat-dlia-pidihrivu-hotovykh-strav-goodfood-bm6g/
2239390757,descr_full,strong: UA=1/RU=0,len(UA)=594 len(RU)=618,https://labresta.com.ua/aparat-dlia-pidihrivu-hotovykh-strav-goodfood-fw4/
2331843799,descr_full,strong: UA=1/RU=0,len(UA)=679 len(RU)=680,https://labresta.com.ua/marmit-saro-bmh-210/
2567629973,descr_full,p: UA=3/RU=2,len(UA)=615 len(RU)=473,https://labresta.com.ua/teplova-poverkhnia-sirman-buffet-plate-1-1/
2123542091,descr_full,br: UA=0/RU=1; p: UA=3/RU=2,len(UA)=1007 len(RU)=1022,https://labresta.com.ua/termos-hendi-707487-dlia-transportuvannia-yizhi-15-l/
2123546166,descr_full,br: UA=0/RU=1,len(UA)=988 len(RU)=1022,https://labresta.com.ua/termos-hendi-707517-dlia-transportuvannia-yizhi-36-l/
2060619856,descr_full,h4: UA=0/RU=2; p: UA=2/RU=0,len(UA)=454 len(RU)=443,https://labresta.com.ua/kypiatylnyk-hurakan-hkn-hvn10/
477195628,descr_full,li: UA=12/RU=13,len(UA)=408 len(RU)=445,https://labresta.com.ua/kypiatylnyk-elektrychnyi-20.7-l-goodfood-wb15a/
477205346,descr_full,li: UA=14/RU=11,len(UA)=461 len(RU)=398,https://labresta.com.ua/kypiatylnyk-elektrychnyi-20.7-l-goodfood-wb20a/
2060623567,descr_full,h4: UA=0/RU=2; p: UA=2/RU=0,len(UA)=476 len(RU)=465,https://labresta.com.ua/kypiatylnyk-hurakan-hkn-hvn20/
2188566582,descr_full,h4: UA=0/RU=2; p: UA=2/RU=0,len(UA)=665 len(RU)=650,https://labresta.com.ua/kypiatylnyk-goodfood-wb08-red/
2190227669,descr_full,h4: UA=0/RU=2; p: UA=2/RU=0,len(UA)=667 len(RU)=652,https://labresta.com.ua/kypiatylnyk-goodfood-wb08-black/
2190229516,descr_full,h4: UA=0/RU=2; p: UA=2/RU=0,len(UA)=635 len(RU)=625,https://labresta.com.ua/kypiatylnyk-goodfood-wb30s/
2190231269,descr_full,h4: UA=0/RU=2; p: UA=2/RU=0,len(UA)=640 len(RU)=631,https://labresta.com.ua/kypiatylnyk-goodfood-wb20s/
2190243226,descr_full,h4: UA=0/RU=2; p: UA=2/RU=0,len(UA)=604 len(RU)=597,https://labresta.com.ua/kypiatylnyk-goodfood-wb06dw/
2190246661,descr_full,h4: UA=0/RU=2; p: UA=2/RU=0,len(UA)=600 len(RU)=593,https://labresta.com.ua/kypiatylnyk-goodfood-wb08dw/
2190251426,descr_full,h4: UA=0/RU=2; p: UA=2/RU=0,len(UA)=601 len(RU)=594,https://labresta.com.ua/kypiatylnyk-goodfood-wb10dw/
2190252953,descr_full,h4: UA=0/RU=2; p: UA=2/RU=0,len(UA)=594 len(RU)=587,https://labresta.com.ua/kypiatylnyk-goodfood-wb14dw/
2190254605,descr_full,h4: UA=0/RU=2; p: UA=2/RU=0,len(UA)=600 len(RU)=605,https://labresta.com.ua/kypiatylnyk-goodfood-wb16dw/
2190257391,descr_full,h4: UA=0/RU=2; p: UA=2/RU=0,len(UA)=602 len(RU)=595,https://labresta.com.ua/kypiatylnyk-goodfood-wb25dw/
2190258780,descr_full,h4: UA=0/RU=2; p: UA=2/RU=0,len(UA)=606 len(RU)=597,https://labresta.com.ua/kypiatylnyk-goodfood-wb30dw/
2237486527,descr_full,strong: UA=1/RU=0,len(UA)=530 len(RU)=534,https://labresta.com.ua/elektrokypiatylnyk-silver-2039/
2237495630,descr_full,strong: UA=1/RU=0,len(UA)=501 len(RU)=504,https://labresta.com.ua/elektrokypiatylnyk-silver-2040/
2237497792,descr_full,strong: UA=1/RU=0,len(UA)=501 len(RU)=504,https://labresta.com.ua/elektrokypiatylnyk-silver-2041/
2237499169,descr_full,strong: UA=1/RU=0,len(UA)=501 len(RU)=504,https://labresta.com.ua/elektrokypiatylnyk-silver-2042/
2331864089,descr_full,strong: UA=1/RU=0,len(UA)=568 len(RU)=589,https://labresta.com.ua/termos-saro-isod-12/
2331875380,descr_full,strong: UA=1/RU=0,len(UA)=403 len(RU)=410,https://labresta.com.ua/termos-saro-317-2076-metaleva-kolba/
2074393472,descr_full,h4: UA=0/RU=1,len(UA)=756 len(RU)=886,https://labresta.com.ua/kypiatylnyk-efes-kne-25/
2110644149,descr_full,h4: UA=0/RU=2; p: UA=2/RU=0,len(UA)=656 len(RU)=651,https://labresta.com.ua/kypiatylnyk-goodfood-wb20hot/
2041812422,descr_full,p: UA=4/RU=3,len(UA)=336 len(RU)=342,https://labresta.com.ua/vafelnytsia-frosty-ld-117/
1399602189,descr_full,h2: UA=1/RU=0; p: UA=0/RU=1,len(UA)=304 len(RU)=303,https://labresta.com.ua/mlynnytsia-elektrychna-goodfood-cm20r/
2043293826,descr_full,li: UA=8/RU=10; p: UA=4/RU=5; ul: UA=3/RU=2,len(UA)=473 len(RU)=558,https://labresta.com.ua/toster-frosty-at360t-horyzontalnyi/
1889450319,descr_full,p: UA=3/RU=1,len(UA)=642 len(RU)=254,https://labresta.com.ua/toster-sirman-4q-horyzontalnyi/2543/
2538748710,descr_full,strong: UA=1/RU=0,len(UA)=541 len(RU)=553,https://labresta.com.ua/toster-saro-aris-4/
2043309201,descr_full,li: UA=9/RU=10; p: UA=6/RU=5; ul: UA=2/RU=3,len(UA)=948 len(RU)=946,https://labresta.com.ua/toster-konveiernyi-frosty-tt-300/
1157922214,descr_full,br: UA=4/RU=1; p: UA=2/RU=6; strong: UA=3/RU=2; ul: UA=1/RU=2,len(UA)=1320 len(RU)=1337,https://labresta.com.ua/posudomyina-kotlomyina-mashyna-silanos-vs-p57-62n-d/
1312875812,descr_full,h2: UA=0/RU=1; p: UA=2/RU=0,len(UA)=390 len(RU)=410,https://labresta.com.ua/koshyk-dlia-stolovykh-pryboriv-empero-emp.kc.01/
1500266298,descr_full,li: UA=13/RU=14,len(UA)=474 len(RU)=531,https://labresta.com.ua/posudomyina-mashyna-krupps-c432-frontalna/
1519648525,descr_full,h2: UA=0/RU=1; p: UA=1/RU=2,len(UA)=520 len(RU)=815,https://labresta.com.ua/posudomyina-kotlomyina-mashyna-apach-ak-901/
2033010783,descr_full,li: UA=24/RU=23,len(UA)=1214 len(RU)=1149,https://labresta.com.ua/kupolna-posudomyina-mashyna-ozti-obm-1080t-pdt-pompa-zlyvu/
2289323710,descr_full,strong: UA=3/RU=1,len(UA)=1067 len(RU)=1105,https://labresta.com.ua/posudomyina-mashyna-silanos-s021-ps-pd-rv-digit-stakanomyika/
2565641321,descr_full,li: UA=12/RU=13,len(UA)=408 len(RU)=449,https://labresta.com.ua/posudomyina-mashyna-krupps-c537tdgt-advance-z-vbudovanym-nanosom-dp45k/
1576147000,descr_full,strong: UA=0/RU=1,len(UA)=491 len(RU)=499,https://labresta.com.ua/posudomyina-mashyna-ozti-oby-50d-pdt-z-pompoiu-zlyvu-vody/
2389309688,descr_full,br: UA=2/RU=0; p: UA=6/RU=7,len(UA)=1723 len(RU)=1832,https://labresta.com.ua/posudomyina-kotlomyina-mashyna-ata-alp-01s/
1813450895,descr_full,li: UA=22/RU=19,len(UA)=1146 len(RU)=999,https://labresta.com.ua/kupolna-posudomyina-mashyna-ozti-obm-1080d-pdrt-pompa-zlyvu/
1943696404,descr_full,li: UA=22/RU=19,len(UA)=1121 len(RU)=973,https://labresta.com.ua/kupolna-posudomyina-mashyna-ozti-obm-1080d-pdt-pompa-zlyvu/
2045404308,descr_full,p: UA=1/RU=0,len(UA)=938 len(RU)=948,https://labresta.com.ua/posudomyina-mashyna-empero-emp.2000-sag-r/
2045406113,descr_full,p: UA=1/RU=0,len(UA)=940 len(RU)=952,https://labresta.com.ua/posudomyina-mashyna-empero-emp.3000-sag-r/
1548982581,descr_full,br: UA=1/RU=0; p: UA=1/RU=2,len(UA)=430 len(RU)=416,https://labresta.com.ua/vakuumnyi-pakuvalnyk-frosty-c18-kamernyi/
1930950687,descr_full,br: UA=2/RU=1,len(UA)=146 len(RU)=83,https://labresta.com.ua/konteiner-dlia-tista-14-l-hendi-880906-600x400khh70-mm/
1060747430,descr_full,p: UA=3/RU=4,len(UA)=476 len(RU)=475,https://labresta.com.ua/khanhyry-39-sm-yaponiia/
1064434079,descr_full,strong: UA=4/RU=2,len(UA)=824 len(RU)=844,https://labresta.com.ua/pralna-mashyna-whirlpool-mhn33pncgw-12-kh/
1504093919,descr_full,h2: UA=0/RU=1; li: UA=8/RU=10; p: UA=11/RU=1; strong: UA=6/RU=0,len(UA)=1016 len(RU)=952,https://labresta.com.ua/sushylna-mashyna-whirlpool-awz8hps-pro-teplova-pompa/
1854901800,descr_full,br: UA=4/RU=0; em: UA=5/RU=2; h2: UA=0/RU=1; strong: UA=8/RU=3,len(UA)=1325 len(RU)=668,https://labresta.com.ua/pralna-mashyna-whirlpool-awh-912-s-pro-9-kh/
654787944,descr_full,li: UA=10/RU=11; strong: UA=0/RU=1,len(UA)=843 len(RU)=867,https://labresta.com.ua/pralna-mashyna-whirlpool-awg-914-s-d1-9-kh/
654789073,descr_full,br: UA=13/RU=8; h2: UA=0/RU=1; li: UA=0/RU=6; p: UA=6/RU=5; ul: UA=0/RU=1,len(UA)=1209 len(RU)=1217,https://labresta.com.ua/pralna-mashyna-whirlpool-awg-1114-s-d-11-kh/
811792891,descr_full,div: UA=2/RU=1; li: UA=19/RU=18; p: UA=2/RU=4; span: UA=2/RU=1,len(UA)=1330 len(RU)=1352,https://labresta.com.ua/pralna-mashyna-lg-fh069fd3ms-13-kh/
812405743,descr_full,img: UA=0/RU=4; p: UA=2/RU=4,len(UA)=1417 len(RU)=1447,https://labresta.com.ua/pralna-mashyna-lg-fh0c7fd3ms-18-kh/
1720167850,descr_full,br: UA=1/RU=0; li: UA=12/RU=10,len(UA)=787 len(RU)=752,https://labresta.com.ua/sushylna-mashyna-lg-rv1840cd4-17-kh/
1778406232,descr_full,p: UA=14/RU=15; table: UA=0/RU=1; tbody: UA=0/RU=1; td: UA=0/RU=1; tr: UA=0/RU=1,len(UA)=2218 len(RU)=2260,https://labresta.com.ua/pralna-mashyna-kenle-f52/
1933409454,descr_full,u: UA=4/RU=0,len(UA)=1970 len(RU)=1991,https://labresta.com.ua/prasuvalna-mashyna-grandimpianti-gi-1418-e-vt/
2614150015,descr_full,img: UA=1/RU=0; li: UA=13/RU=22; table: UA=0/RU=1; tbody: UA=0/RU=1; td: UA=0/RU=1; tr: UA=0/RU=1,len(UA)=537 len(RU)=803,https://labresta.com.ua/pralna-mashyna-kenle-f22/
2074443542,descr_full,style: UA=0/RU=1,len(UA)=642 len(RU)=699,https://labresta.com.ua/shafa-rozstoiuvalna-efes-shr-6-k-gn1-1/
2074456332,descr_full,style: UA=0/RU=2,len(UA)=610 len(RU)=662,https://labresta.com.ua/shafa-rozstoiuvalna-efes-shr-8-gn-1-1/
2074464789,descr_full,style: UA=0/RU=3,len(UA)=610 len(RU)=662,https://labresta.com.ua/shafa-rozstoiuvalna-efes-shr-8-gn-2-1/
2074466194,descr_full,div: UA=0/RU=1; span: UA=0/RU=1,len(UA)=661 len(RU)=711,https://labresta.com.ua/shafa-rozstoiuvalna-efes-shr-8-k/
2074978399,descr_full,div: UA=0/RU=2; span: UA=0/RU=2,len(UA)=659 len(RU)=709,https://labresta.com.ua/shafa-rozstoiuvalna-efes-shr-10-gn-1-1/
2074980543,descr_full,div: UA=0/RU=3; span: UA=0/RU=3,len(UA)=659 len(RU)=709,https://labresta.com.ua/shafa-rozstoiuvalna-efes-shr-10-gn-2-1/
2074981566,descr_full,div: UA=0/RU=3; span: UA=0/RU=3,len(UA)=662 len(RU)=712,https://labresta.com.ua/shafa-rozstoiuvalna-efes-shr-10-k/
497701715,descr_full,style: UA=0/RU=1,len(UA)=387 len(RU)=408,https://labresta.com.ua/shafa-pekarska-efes-shpe-2/
2074263290,descr_full,li: UA=11/RU=12; style: UA=0/RU=1,len(UA)=475 len(RU)=490,https://labresta.com.ua/shafa-pekarska-efes-shpe-4/4769/
2074266783,descr_full,style: UA=0/RU=2,len(UA)=438 len(RU)=436,https://labresta.com.ua/shafa-zharochna-efes-shzhe-1-gn2-1/
2074276047,descr_full,style: UA=0/RU=4,len(UA)=396 len(RU)=389,https://labresta.com.ua/shafa-zharochna-efes-shzhe-2-gn1-1/
2074284298,descr_full,style: UA=2/RU=5,len(UA)=397 len(RU)=389,https://labresta.com.ua/shafa-zharochna-efes-shzhe-2-gn2-1/
2074290168,descr_full,style: UA=2/RU=7,len(UA)=398 len(RU)=391,https://labresta.com.ua/shafa-zharochna-efes-shzhe-3-gn1-1/
2074302923,descr_full,style: UA=2/RU=10,len(UA)=399 len(RU)=392,https://labresta.com.ua/shafa-zharochna-efes-shzhe-3-gn2-1/
633876362,descr_full,p: UA=6/RU=5,len(UA)=1492 len(RU)=1510,https://labresta.com.ua/shafa-shokovoho-zamorozhuvannia-fagor-advance-ata-101/
2396384076,descr_full,li: UA=49/RU=50; p: UA=14/RU=13; ul: UA=13/RU=12,len(UA)=1728 len(RU)=1757,https://labresta.com.ua/kholodylnyi-stil-saladetta-ggm-gastro-sag147and/
2396386259,descr_full,li: UA=57/RU=56; p: UA=13/RU=14; ul: UA=12/RU=13,len(UA)=2075 len(RU)=2095,https://labresta.com.ua/kholodylnyi-stil-saladetta-ggm-gastro-zbg158nd/
2396395264,descr_full,li: UA=54/RU=55; p: UA=16/RU=15; ul: UA=15/RU=14,len(UA)=2085 len(RU)=2094,https://labresta.com.ua/kholodylnyi-stil-saladetta-ggm-gastro-zbg157nd/
2396398752,descr_full,li: UA=54/RU=53; p: UA=15/RU=16; ul: UA=14/RU=15,len(UA)=2047 len(RU)=2060,https://labresta.com.ua/kholodylnyi-stil-saladetta-ggm-gastro-zbg207nd/
2396400259,descr_full,li: UA=54/RU=55; p: UA=16/RU=15; ul: UA=15/RU=14,len(UA)=2092 len(RU)=2111,https://labresta.com.ua/kholodylnyi-stil-saladetta-ggm-gastro-zbg208nd/
2661830503,descr_full,li: UA=17/RU=19,len(UA)=828 len(RU)=897,https://labresta.com.ua/kholodylnyi-stil-saladetta-ggm-gastro-zbg157n4d/
2239449208,descr_full,font: UA=4/RU=0,len(UA)=628 len(RU)=648,https://labresta.com.ua/shafa-kholodylna-dlia-napoiv-goodfood-bc360nbb2led/
983017191,descr_full,li: UA=17/RU=18; p: UA=2/RU=4,len(UA)=551 len(RU)=586,https://labresta.com.ua/shafa-kholodylna-tefcold-ur400w1/
1156089161,descr_full,h2: UA=1/RU=0; li: UA=29/RU=32; p: UA=2/RU=3,len(UA)=1026 len(RU)=1124,https://labresta.com.ua/shafa-kholodylna-tefcold-cev425-1-led/
1880359754,descr_full,li: UA=22/RU=24,len(UA)=762 len(RU)=815,https://labresta.com.ua/shafa-kholodylna-tefcold-cev425-black-led/
2239402739,descr_full,font: UA=4/RU=0,len(UA)=628 len(RU)=648,https://labresta.com.ua/shafa-kholodylna-dlia-napoiv-goodfood-bc160nbb2led/
2239435289,descr_full,font: UA=4/RU=0,len(UA)=624 len(RU)=643,https://labresta.com.ua/shafa-kholodylna-dlia-napoiv-goodfood-bc160bb2led/
2239444347,descr_full,font: UA=4/RU=0,len(UA)=627 len(RU)=647,https://labresta.com.ua/shafa-kholodylna-dlia-napoiv-goodfood-bc360nbw2led/
2239446151,descr_full,font: UA=4/RU=0,len(UA)=622 len(RU)=643,https://labresta.com.ua/shafa-kholodylna-dlia-napoiv-goodfood-bc360bw2led/
2239454792,descr_full,font: UA=4/RU=0,len(UA)=624 len(RU)=643,https://labresta.com.ua/shafa-kholodylna-dlia-napoiv-goodfood-bc360bb2led/
2239464437,descr_full,font: UA=4/RU=0,len(UA)=627 len(RU)=647,https://labresta.com.ua/shafa-kholodylna-dlia-napoiv-goodfood-bc480nbw2led/
2239469725,descr_full,font: UA=4/RU=0,len(UA)=622 len(RU)=643,https://labresta.com.ua/shafa-kholodylna-dlia-napoiv-goodfood-bc480bw2led/
2239472491,descr_full,font: UA=4/RU=0,len(UA)=628 len(RU)=648,https://labresta.com.ua/shafa-kholodylna-dlia-napoiv-goodfood-bc480nbb2led/
2239477693,descr_full,font: UA=4/RU=0,len(UA)=623 len(RU)=644,https://labresta.com.ua/shafa-kholodylna-dlia-napoiv-goodfood-bc480bb2led/
2284489499,descr_full,strong: UA=2/RU=0,len(UA)=975 len(RU)=1002,https://labresta.com.ua/shafa-kholodylna-brillis-bn9-led-r290-ef-inv-enerhozberihaiucha/
2284520356,descr_full,strong: UA=4/RU=3,len(UA)=885 len(RU)=914,https://labresta.com.ua/shafa-kholodylna-brillis-bn18-led-r290-ef-inv-z-invertornoiu-tekhnolohiieiu/
2376961665,descr_full,br: UA=1/RU=0; h4: UA=0/RU=1; span: UA=0/RU=6,len(UA)=2110 len(RU)=2180,https://labresta.com.ua/shafa-kholodylna-ubc-s-line/
2379500515,descr_full,br: UA=1/RU=0; p: UA=6/RU=7; span: UA=0/RU=5; strong: UA=0/RU=1,len(UA)=1484 len(RU)=1544,https://labresta.com.ua/shafa-kholodylna-ubc-smart-cool/
2379507918,descr_full,p: UA=8/RU=10; span: UA=0/RU=8; strong: UA=2/RU=1,len(UA)=2068 len(RU)=2110,https://labresta.com.ua/shafa-kholodylna-ubc-medium/
2379528652,descr_full,p: UA=6/RU=9; span: UA=0/RU=4,len(UA)=1572 len(RU)=1617,https://labresta.com.ua/shafa-kholodylna-ubc-energy/
2380244663,descr_full,p: UA=5/RU=9; span: UA=0/RU=8,len(UA)=1768 len(RU)=1803,https://labresta.com.ua/shafa-kholodylna-ubc-energy-ad-st-nerzhaviika/
2380589534,descr_full,h4: UA=1/RU=0; p: UA=4/RU=5,len(UA)=988 len(RU)=1030,https://labresta.com.ua/shafa-kholodylna-ubc-large/
2380598264,descr_full,font: UA=0/RU=2; span: UA=0/RU=9,len(UA)=2390 len(RU)=2436,https://labresta.com.ua/shafa-kholodylna-ubc-active-large-full-door/
2380639333,descr_full,h4: UA=1/RU=0; p: UA=4/RU=5,len(UA)=1466 len(RU)=1527,https://labresta.com.ua/shafa-kholodylna-ubc-super-large/
2380647543,descr_full,h4: UA=1/RU=0; p: UA=4/RU=5,len(UA)=1463 len(RU)=1527,https://labresta.com.ua/shafa-kholodylna-ubc-super-large/4161/
2380655044,descr_full,h4: UA=1/RU=0; p: UA=9/RU=10,len(UA)=1740 len(RU)=1777,https://labresta.com.ua/shafa-kholodylna-ubc-extra-large/
1775843181,descr_full,p: UA=1/RU=3,len(UA)=636 len(RU)=643,https://labresta.com.ua/shafa-kholodylna-tefcold-ur400sg-neirzh/
2215585521,descr_full,p: UA=3/RU=2,len(UA)=1376 len(RU)=1345,https://labresta.com.ua/shafa-kholodylna-ubc-large-1200-l/
2379537724,descr_full,p: UA=5/RU=9; span: UA=0/RU=8,len(UA)=1768 len(RU)=1803,https://labresta.com.ua/shafa-kholodylna-ubc-energy-ad/
2379520133,descr_full,h4: UA=1/RU=0; p: UA=2/RU=5; span: UA=0/RU=3,len(UA)=1119 len(RU)=1156,https://labresta.com.ua/shafa-kholodylna-ubc-dynamic-plus/
2239432973,descr_full,font: UA=4/RU=0,len(UA)=623 len(RU)=642,https://labresta.com.ua/shafa-kholodylna-dlia-napoiv-goodfood-bc160bw2led/
2239439273,descr_full,font: UA=4/RU=0,len(UA)=624 len(RU)=686,https://labresta.com.ua/shafa-kholodylna-dlia-napoiv-goodfood-bc160bw2ledcol/
2239461449,descr_full,font: UA=4/RU=0,len(UA)=624 len(RU)=686,https://labresta.com.ua/shafa-kholodylna-dlia-napoiv-goodfood-bc360bw2ledcol/
2239481157,descr_full,font: UA=4/RU=0,len(UA)=624 len(RU)=686,https://labresta.com.ua/shafa-kholodylna-dlia-napoiv-goodfood-bc480bw2ledcol/
1499588290,descr_full,p: UA=2/RU=0,len(UA)=759 len(RU)=767,https://labresta.com.ua/kholodylnyi-stil-na-4-yashchyky-1400kh600-mm-tehma/
1499593560,descr_full,p: UA=1/RU=0,len(UA)=708 len(RU)=717,https://labresta.com.ua/kholodylnyi-stil-na-6-yashchykiv-1860kh600-mm-tehma/
2046671059,descr_full,li: UA=14/RU=16; span: UA=0/RU=1,len(UA)=1671 len(RU)=1744,https://labresta.com.ua/shafa-morozylna-brillis-bl7-m-r290-ef/
2094488928,descr_full,strong: UA=0/RU=1,len(UA)=1861 len(RU)=1887,https://labresta.com.ua/shafa-morozylna-juka-nd75g/
2141755896,descr_full,li: UA=23/RU=24,len(UA)=709 len(RU)=761,https://labresta.com.ua/shafa-morozylna-tefcold-uf400s/
2284538874,descr_full,br: UA=3/RU=2; strong: UA=3/RU=2,len(UA)=1713 len(RU)=1748,https://labresta.com.ua/shafa-morozylna-brillis-bl9-led-r290-ef-inv-z-invertornoiu-tekhnolohiieiu/
2380658273,descr_full,span: UA=0/RU=7,len(UA)=2252 len(RU)=2253,https://labresta.com.ua/shafa-morozylna-ubc-super-large-ad-lb/
2380661181,descr_full,font: UA=22/RU=0; span: UA=0/RU=2,len(UA)=487 len(RU)=487,https://labresta.com.ua/shafa-morozylna-ubc-super-large-ad-lb-st-nerzhaviika/
2134354481,descr_full,p: UA=7/RU=6,len(UA)=1162 len(RU)=1162,https://labresta.com.ua/shafa-morozylna-tefcold-uf50g-p/
2047212257,descr_full,br: UA=7/RU=1; li: UA=0/RU=8; p: UA=7/RU=5; ul: UA=0/RU=1,len(UA)=1764 len(RU)=1776,https://labresta.com.ua/shafa-morozylna-brillis-bl4-r290/
667982768,descr_full,strong: UA=1/RU=0,len(UA)=825 len(RU)=833,https://labresta.com.ua/shafa-dlia-dozrivannia-everlasting-stg-green-meat-700-inox-ac9500/
2204154395,descr_full,strong: UA=1/RU=0,len(UA)=881 len(RU)=975,https://labresta.com.ua/shafa-dlia-vyna-sirman-colli-orientali/
2227197573,descr_full,font: UA=2/RU=0,len(UA)=789 len(RU)=796,https://labresta.com.ua/shafa-kholodylna-dlia-vyna-tecfrigo-sommelier-481/
2037165266,descr_full,strong: UA=0/RU=1,len(UA)=378 len(RU)=382,https://labresta.com.ua/shafa-barna-frosty-fbb293f/
2037360967,descr_full,strong: UA=1/RU=2,len(UA)=352 len(RU)=342,https://labresta.com.ua/shafa-barna-frosty-fbb220hs/
2037368159,descr_full,strong: UA=1/RU=2,len(UA)=482 len(RU)=475,https://labresta.com.ua/shafa-barna-frosty-fbb150h/
2043425566,descr_full,font: UA=7/RU=0,len(UA)=661 len(RU)=648,https://labresta.com.ua/shafa-kholodylna-dlia-napoiv-frosty-jc-75/
2106851586,descr_full,li: UA=12/RU=11,len(UA)=593 len(RU)=584,https://labresta.com.ua/shafa-morozylna-frosty-fbd200ss/
1771823382,descr_full,br: UA=1/RU=0; h2: UA=0/RU=1,len(UA)=968 len(RU)=994,https://labresta.com.ua/shafa-kholodylna-whirlpool-adn-140b/
1775900988,descr_full,br: UA=1/RU=0; p: UA=1/RU=2,len(UA)=446 len(RU)=448,https://labresta.com.ua/shafa-morozylna-hata-df200s-s-s201/
2052041140,descr_full,li: UA=11/RU=10,len(UA)=467 len(RU)=433,https://labresta.com.ua/shafa-vitryna-kholodylna-frosty-rt235l-black/
1546890217,descr_full,h2: UA=0/RU=1; li: UA=5/RU=4; p: UA=0/RU=1,len(UA)=105 len(RU)=235,https://labresta.com.ua/shpryts-kovbasnyi-hurakan-hkn-isv5p-black/
2044205614,descr_full,h4: UA=0/RU=1; p: UA=3/RU=2,len(UA)=531 len(RU)=539,https://labresta.com.ua/shpryts-kovbasnyi-elektrychnyi-frosty-evs-15n/
1546893484,descr_full,h2: UA=0/RU=1; li: UA=5/RU=4; p: UA=0/RU=1,len(UA)=105 len(RU)=235,https://labresta.com.ua/shpryts-kovbasnyi-hurakan-hkn-isv5p-black/2458/
2331710660,descr_full,strong: UA=1/RU=0,len(UA)=731 len(RU)=771,https://labresta.com.ua/chafindish-elektrychnyi-saro-lorena/
2044238827,descr_full,br: UA=1/RU=0; li: UA=9/RU=10,len(UA)=852 len(RU)=884,https://labresta.com.ua/shaurma-elektrychna-frosty-dg-01/
2208389957,descr_full,li: UA=13/RU=14,len(UA)=600 len(RU)=608,https://labresta.com.ua/tsentryfuha-dlia-bilyzny-treidvest-mb-25-kh/
